query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7263626251390434,5.514038622818572e-06,0.7546579925077046,1.4516774683386169e-06,30,3.400451183319092
1,0.8255839822024471,1.9634656465758834e-08,0.8568301080312088,1.5178221279953923e-09,30,3.5396804809570312
2,0.8540600667408231,1.9495880671149297e-09,0.9186275544468816,8.26525721912271e-13,30,3.4472503662109375
3,0.7709422675361597,6.196522874175619e-07,0.7474107425567692,2.0770801648524574e-06,30,3.0132009983062744
4,0.8011123470522803,1.0498177317457807e-07,0.8702030351569501,4.192556031956533e-10,30,2.8314661979675293
5,0.8416017797552835,5.6602916824114165e-09,0.8708829717192658,3.912406988527918e-10,30,3.369791030883789
6,0.839377085650723,6.781687149523651e-09,0.9018832749744291,1.021048282141053e-11,30,3.3253722190856934
7,0.8331479421579533,1.1091605619589024e-08,0.8584489145373094,1.308070410625182e-09,30,3.348247528076172
8,0.7895439377085651,2.1448201414356618e-07,0.8665928899159667,6.014316632885352e-10,30,3.0786406993865967
9,0.8367074527252502,8.394423521791526e-09,0.8553234413610386,1.7403412333824622e-09,30,3.2830803394317627
10,0.850500556173526,2.6695072596477803e-09,0.8125615884319249,4.9382570670533894e-08,30,3.493339776992798
11,0.7494994438264738,1.8756304203959615e-06,0.8504262974701358,2.6868354536436317e-09,30,3.1494803428649902
12,0.9007786429365963,1.1859696666342369e-11,0.9938478409178018,2.6245732730359265e-28,30,3.346007823944092
13,0.9025583982202448,9.309452223851787e-12,0.8445166529974574,4.447910865924409e-09,30,3.831852674484253
14,0.9390433815350391,1.645869168712926e-14,0.9520102183860277,6.268882804599586e-16,30,3.637364387512207
15,0.9150166852057842,1.4837801214418103e-12,0.9427260556028196,7.0382502627641294e-15,30,3.559825897216797
16,0.8629588431590656,8.55886599143093e-10,0.8134769101317605,4.639126796673566e-08,30,3.9232280254364014
17,0.9670745272525029,3.523438873625542e-18,0.9725270255165402,2.8890680895964604e-19,30,3.57110333442688
18,0.868298109010011,5.07854172643738e-10,0.9086611757600198,3.912492595007755e-12,30,2.9090869426727295
19,0.9101223581757508,3.150726046667502e-12,0.9087073638691293,3.88601923412412e-12,30,2.511265754699707
