query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,80,0.021451950073242188,0.0001370739919366315,0.0008626143098808825,100,1
1,80,0.02391529083251953,8.950710616772994e-05,0.0008998150005936623,100,1
2,80,0.026612043380737305,9.75751900114119e-05,0.0007651644409634173,100,1
3,80,0.026660680770874023,-6.87098508933559e-05,0.0011291839182376862,100,1
4,80,0.018917083740234375,9.948969091055915e-05,0.0006511669489555061,100,1
5,80,0.028544187545776367,0.0001975536288227886,0.0009157016756944358,100,1
6,80,0.029891014099121094,0.00016096592298708856,0.0008842422976158559,100,1
7,80,0.0320286750793457,0.0001162529006251134,0.0009948796359822154,100,1
8,80,0.023361921310424805,5.042076008976437e-05,0.000813602062407881,100,1
9,80,0.02496647834777832,0.0002344036038266495,0.0007372923428192735,100,1
10,80,0.023003578186035156,9.242534724762663e-05,0.000848684343509376,100,1
11,80,0.034697771072387695,-3.366947203176096e-05,0.0010452541755512357,100,1
12,80,0.020333051681518555,0.0002587819180916995,0.0006766601582057774,100,1
13,80,0.02634263038635254,7.862567872507498e-05,0.0008872129255905747,100,1
14,80,0.02103257179260254,0.00021750926680397242,0.0007663542055524886,100,1
15,80,0.022939443588256836,7.969617581693456e-05,0.0006939810700714588,100,1
16,80,0.01813793182373047,8.780955977272242e-05,0.0006825042073614895,100,1
17,80,0.16188764572143555,0.00047832250129431486,0.001956087537109852,100,1
18,80,0.03360104560852051,9.973526175599545e-05,0.0010824630735442042,100,1
19,80,0.03957247734069824,9.090900675801095e-06,0.0009699856746010482,100,1
