query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.027776718139648438,2.7577081709750928e-05,4.5005781430518255e-06,3,1
1,40,0.051401376724243164,-0.00023253758263308555,0.0007360376766882837,3,1
2,40,0.04952502250671387,5.324681751517346e-06,0.0005874491180293262,3,1
3,40,0.024821996688842773,-0.0001025994642986916,0.00040346893365494907,3,1
4,40,0.018865108489990234,-0.00021219253540039062,0.00029949474264867604,3,1
5,40,0.028920412063598633,0.0002961158752441406,0.00048705298104323447,3,1
6,40,0.015947580337524414,0.00032170614576898515,0.00016308149497490376,3,1
7,40,0.02424001693725586,0.0003211498260498047,0.00029019772773608565,3,1
8,40,0.018553495407104492,1.0251998901367188e-05,0.00018363555136602372,3,1
9,40,0.031717777252197266,0.0003524621424730867,0.0006127427914179862,3,1
