query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.489504098892212,3.5172808170318604,0.027776718139648438
1,40,3.0907928943634033,3.1421942710876465,0.051401376724243164
2,40,3.327287197113037,3.376812219619751,0.04952502250671387
3,40,3.8022055625915527,3.8270275592803955,0.024821996688842773
4,40,3.6261396408081055,3.6450047492980957,0.018865108489990234
5,40,3.5645177364349365,3.593438148498535,0.028920412063598633
6,40,3.910641670227051,3.926589250564575,0.015947580337524414
7,40,3.5231339931488037,3.5473740100860596,0.02424001693725586
8,40,2.9053311347961426,2.923884630203247,0.018553495407104492
9,40,2.5039196014404297,2.535637378692627,0.031717777252197266
