query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.025223970413208008,0.0005478310631588101,0.0011053499765694141,100,1
1,160,0.04031538963317871,0.00012534856796264648,0.0013281098799780011,100,1
2,160,0.10458588600158691,-0.0004258608678355813,0.0015799538232386112,100,1
3,160,0.04441022872924805,-0.003864481346681714,0.00144778226967901,100,1
4,160,0.012558460235595703,-0.00037928580422885716,0.0011785660171881318,100,1
5,160,0.0003905296325683594,0.0021924234461039305,0.001698925974778831,100,92
6,160,0.0009095668792724609,-0.0002500987029634416,0.0012851138599216938,100,22
7,160,0.0015361309051513672,0.0005905985599383712,0.0014530523912981153,100,21
8,160,-0.0010733604431152344,0.002396051771938801,0.001238657278008759,100,101
9,160,-0.001323699951171875,0.0014625930925831199,0.0014776979805901647,100,98
10,160,0.0006303787231445312,0.002488758647814393,0.001644215313717723,100,91
11,160,0.0011587142944335938,0.0004699325654655695,0.0014558135299012065,100,30
12,160,0.0514223575592041,0.0004175043141003698,0.0044126370921730995,100,1
13,160,0.0015609264373779297,-0.0006422996520996094,0.0010863819625228643,100,4
14,160,-1.2874603271484375e-05,0.0030923772137612104,0.0009561674669384956,100,101
15,160,-9.1552734375e-05,-0.000240526205743663,0.0010592179605737329,100,45
16,160,-0.0002498626708984375,-0.000976531533524394,0.0013231844641268253,100,26
17,160,0.0009250640869140625,-0.001389784854836762,0.0011857926147058606,100,4
18,160,0.0017232894897460938,0.0022106862161308527,0.00113448197953403,100,69
19,160,0.004097938537597656,0.0002031111653195694,0.0015676312614232302,100,3
