query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.4111275672912598,3.4363515377044678,0.025223970413208008
1,160,3.518667697906494,3.558983087539673,0.04031538963317871
2,160,3.445744276046753,3.55033016204834,0.10458588600158691
3,160,3.000528573989868,3.044938802719116,0.04441022872924805
4,160,2.8572726249694824,2.869831085205078,0.012558460235595703
5,160,3.3458023071289062,3.3461928367614746,0.0003905296325683594
6,160,3.316615104675293,3.3175246715545654,0.0009095668792724609
7,160,3.353048086166382,3.354584217071533,0.0015361309051513672
8,160,3.055220127105713,3.0541467666625977,-0.0010733604431152344
9,160,3.2751145362854004,3.2737908363342285,-0.001323699951171875
10,160,3.494844436645508,3.4954748153686523,0.0006303787231445312
11,160,3.1038882732391357,3.1050469875335693,0.0011587142944335938
12,160,3.3254528045654297,3.376875162124634,0.0514223575592041
13,160,3.797177314758301,3.7987382411956787,0.0015609264373779297
14,160,3.6460072994232178,3.6459944248199463,-1.2874603271484375e-05
15,160,3.5602264404296875,3.5601348876953125,-9.1552734375e-05
16,160,3.9204797744750977,3.920229911804199,-0.0002498626708984375
17,160,3.5316200256347656,3.5325450897216797,0.0009250640869140625
18,160,2.915592908859253,2.917316198348999,0.0017232894897460938
19,160,2.538942813873291,2.5430407524108887,0.004097938537597656
