query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.6,0.28475697986529386,0.5273806119562702,0.3610931283661528,5,3.3561272621154785
1,0.09999999999999999,0.8728885715695384,0.8347172587877815,0.07863280222456748,5,3.4704484939575195
2,0.8999999999999998,0.03738607346849874,0.9961653314805282,0.0002848889705056001,5,3.3610105514526367
3,0.7,0.1881204043741873,0.6195660751862468,0.26501307617901165,5,2.927687406539917
4,0.8999999999999998,0.03738607346849874,0.8991315568828542,0.03786904234915682,5,2.7766284942626953
5,0.3,0.623837664781073,0.2865237075604113,0.6402416402736103,5,3.2289273738861084
6,0.7999999999999999,0.10408803866182788,0.5879976169289709,0.2970505784500775,5,3.240802764892578
7,0.7,0.1881204043741873,0.6899596258264226,0.19731218705976034,5,3.2583601474761963
8,0.0,1.0,-0.484470992068113,0.4082128217383682,5,3.001401901245117
9,0.8999999999999998,0.03738607346849874,0.7124300572401863,0.17691561265072087,5,3.1935577392578125
10,0.3,0.623837664781073,0.41827579440112467,0.48339925411284945,5,3.3932719230651855
11,-0.49999999999999994,0.3910022189557703,-0.28017959780793705,0.647988145784755,5,3.035296678543091
12,0.3,0.623837664781073,0.3506771825491545,0.5628319111256532,5,3.2731733322143555
13,0.09999999999999999,0.8728885715695384,0.30972586891101783,0.6120438549592385,5,3.7616450786590576
14,0.6,0.28475697986529386,0.5175324453468894,0.3717846887254971,5,3.573127269744873
15,-0.7,0.1881204043741873,-0.7119452783821965,0.1773489081261539,5,3.523653745651245
16,-0.19999999999999998,0.7470600781046621,-0.08273768993229055,0.894775415251118,5,3.8619675636291504
17,0.09999999999999999,0.8728885715695384,-0.024575719619668313,0.9687123719863117,5,3.4645583629608154
18,-0.09999999999999999,0.8728885715695384,0.2141985078421004,0.7293740730044844,5,2.841217279434204
19,0.3,0.623837664781073,0.6576970516132474,0.22765979655422397,5,2.4292969703674316
