query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.7,0.1881204043741873,0.6865780056012424,0.20043571307804497,5,3.356126546859741
1,0.6,0.28475697986529386,0.6300274309324665,0.2546132620860413,5,3.470449686050415
2,0.6,0.28475697986529386,0.7728220718192338,0.1254585388408849,5,3.3610098361968994
3,0.6,0.28475697986529386,0.5158800344349588,0.37358598193419856,5,2.9276881217956543
4,0.39999999999999997,0.5046315754686912,0.7485269276465115,0.14553575244132066,5,2.7766289710998535
5,0.8999999999999998,0.03738607346849874,0.9831867763974935,0.002610429807145325,5,3.2289297580718994
6,0.7,0.1881204043741873,0.9871937150658399,0.001736331254807502,5,3.240802764892578
7,0.7999999999999999,0.10408803866182788,0.999687015796508,6.646562543031416e-06,5,3.2583601474761963
8,0.49999999999999994,0.3910022189557703,0.9629866906152885,0.008500505300429204,5,3.0014023780822754
9,0.8999999999999998,0.03738607346849874,0.8687362263117278,0.055951259406690296,5,3.193559169769287
10,0.7,0.1881204043741873,0.7542874239292012,0.14069620548396666,5,3.39327073097229
11,0.8999999999999998,0.03738607346849874,0.8789698750627567,0.04961675213507916,5,3.0352981090545654
12,0.8999999999999998,0.03738607346849874,0.9990376308273733,3.583304451517192e-05,5,3.2731735706329346
13,0.39999999999999997,0.5046315754686912,0.9952861608183972,0.0003882296345546497,5,3.7616448402404785
14,-0.7999999999999999,0.10408803866182788,-0.600095243368392,0.28465997009847,5,3.5731263160705566
15,-0.09999999999999999,0.8728885715695384,-0.18217758736617315,0.7693338063402005,5,3.523653745651245
16,0.6,0.28475697986529386,0.7911815042011747,0.11089021888394328,5,3.8619680404663086
17,0.7,0.1881204043741873,0.5991720289287602,0.28560067135739226,5,3.4645581245422363
18,0.0,1.0,0.9230642679094105,0.025319176236356433,5,2.841217517852783
19,0.39999999999999997,0.5046315754686912,0.9993544224673441,1.96885806454159e-05,5,2.4292969703674316
