query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8999999999999998,0.03738607346849874,0.997774897787344,0.0001259545325162401,5,3.356126546859741
1,0.3,0.623837664781073,0.9977970507699496,0.00012407864116072918,5,3.470449686050415
2,0.8999999999999998,0.03738607346849874,0.951518972295699,0.012720608443536074,5,3.3610098361968994
3,0.8999999999999998,0.03738607346849874,0.9819816088709189,0.002895546808375534,5,2.9276881217956543
4,0.7,0.1881204043741873,0.9986358215158104,6.047164217943729e-05,5,2.7766289710998535
5,0.8999999999999998,0.03738607346849874,0.9844061054061388,0.0023321006261539596,5,3.2289297580718994
6,0.8999999999999998,0.03738607346849874,0.9228676378828111,0.025415534081563097,5,3.240802764892578
7,-0.49999999999999994,0.3910022189557703,-0.26080271556932216,0.6717394363493415,5,3.2583601474761963
8,0.9999999999999999,1.4042654220543602e-24,0.9112762398549877,0.031298815277238545,5,3.0014023780822754
9,0.09999999999999999,0.8728885715695384,-0.1608825667504284,0.7960450781555664,5,3.193559169769287
10,0.9999999999999999,1.4042654220543602e-24,0.8666202998833757,0.05729055359341906,5,3.39327073097229
11,0.7999999999999999,0.10408803866182788,0.8446556947376833,0.07176109580560869,5,3.0352981090545654
12,0.7,0.1881204043741873,0.8786547636763875,0.049808197614948396,5,3.2731735706329346
13,0.6,0.28475697986529386,0.6259114701702363,0.2586916913668642,5,3.7616448402404785
14,0.6,0.28475697986529386,0.5147941330864881,0.37477086358187395,5,3.5731279850006104
15,0.7,0.1881204043741873,0.7771595572424573,0.12196838804684348,5,3.5236542224884033
16,0.6,0.28475697986529386,0.7180187275010834,0.1719425022345695,5,3.8619673252105713
17,0.8999999999999998,0.03738607346849874,0.9240132724486565,0.024855783985895823,5,3.4645583629608154
18,0.19999999999999998,0.7470600781046621,0.3261023959866499,0.5922746591262564,5,2.841216802597046
19,0.6,0.28475697986529386,0.7973940447858043,0.10608458887094083,5,2.4292969703674316
