query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.0,1.0,0.2445210470543387,0.6917970403017506,5,3.356126546859741
1,0.3,0.623837664781073,0.7762272285571933,0.12271610305061764,5,3.4704484939575195
2,0.39999999999999997,0.5046315754686912,0.8797683850822078,0.049132662773737935,5,3.3610100746154785
3,0.49999999999999994,0.3910022189557703,0.683489200906469,0.20330079040932483,5,2.927687406539917
4,-0.09999999999999999,0.8728885715695384,-0.5226420414905572,0.36622806216473835,5,2.7766284942626953
5,-0.09999999999999999,0.8728885715695384,0.23719404352727635,0.7008514059159926,5,3.2289276123046875
6,0.6,0.28475697986529386,0.4632452991939565,0.4320106707444221,5,3.2408030033111572
7,0.9999999999999999,1.4042654220543602e-24,0.9497105141771615,0.01343526372147856,5,3.2583601474761963
8,-0.3,0.623837664781073,-0.18762048223322544,0.7625231986223187,5,3.0014021396636963
9,0.09999999999999999,0.8728885715695384,0.6413370203210983,0.2434974784398389,5,3.1935577392578125
10,0.0,1.0,0.22432091806837567,0.7167994951749967,5,3.3932719230651855
11,0.6,0.28475697986529386,0.6168617133142628,0.26771954232270817,5,3.035296678543091
12,0.0,1.0,0.18144901958916776,0.7702459866888064,5,3.2731730937957764
13,0.19999999999999998,0.7470600781046621,0.21465028925453425,0.728812226467129,5,3.7616450786590576
14,-0.09999999999999999,0.8728885715695384,-0.07367003210532268,0.9062853170824656,5,3.5731277465820312
15,0.0,1.0,-0.08242888440617634,0.8951672556079191,5,3.5236546993255615
16,-0.09999999999999999,0.8728885715695384,0.30236374253073217,0.6209678012251032,5,3.8619675636291504
17,0.6,0.28475697986529386,0.5012078156299288,0.3896709484101022,5,3.4645583629608154
18,0.9999999999999999,1.4042654220543602e-24,0.8096765851700887,0.09677605796100337,5,2.841217279434204
19,0.7999999999999999,0.10408803866182788,0.4884140476646535,0.4038263925175147,5,2.4292969703674316
