query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.396284580230713,3.449389696121216,0.05310511589050293
1,160,3.5297703742980957,3.585731029510498,0.055960655212402344
2,160,3.4351086616516113,3.51613712310791,0.08102846145629883
3,160,3.0058693885803223,3.0631561279296875,0.057286739349365234
4,160,2.8266501426696777,2.8743319511413574,0.04768180847167969
5,160,3.3425745964050293,3.4121286869049072,0.06955409049987793
6,160,3.324265956878662,3.387411117553711,0.06314516067504883
7,160,3.3469324111938477,3.4184813499450684,0.0715489387512207
8,160,3.0609705448150635,3.1227447986602783,0.061774253845214844
9,160,3.275444746017456,3.3427305221557617,0.06728577613830566
10,160,3.479889154434204,3.5500402450561523,0.07015109062194824
11,160,3.1117563247680664,3.213655710220337,0.10189938545227051
12,160,3.3258583545684814,3.425992012023926,0.10013365745544434
13,160,3.812276840209961,3.8710105419158936,0.05873370170593262
14,160,3.637047529220581,3.68473219871521,0.047684669494628906
15,160,3.5641117095947266,3.607546091079712,0.04343438148498535
16,160,3.919226884841919,3.962200403213501,0.04297351837158203
17,160,3.512953281402588,3.654029369354248,0.14107608795166016
18,160,2.912083625793457,2.973268508911133,0.06118488311767578
19,160,2.5157546997070312,2.603301763534546,0.08754706382751465
