query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.9428571428571428,4.440992850960903e-07,0.9607455164869059,4.853018599449001e-08,14,3.416595220565796
1,0.8285714285714285,0.0002505342708655758,0.9331758845374923,1.1119209338285326e-06,14,3.570531129837036
2,0.9296703296703297,1.4995250703291503e-06,0.9833027557542358,3.018357418507964e-10,14,3.5114879608154297
3,0.8813186813186813,3.109511008397837e-05,0.8553273510953482,9.620971355317924e-05,14,3.0354719161987305
4,0.9076923076923077,7.301703996852342e-06,0.9211267749509094,2.9275875620551327e-06,14,2.886258363723755
5,0.6483516483516484,0.012144222573105738,0.7915518008511556,0.0007432933821486786,14,3.4380180835723877
6,0.7758241758241758,0.0011084786677787394,0.774430818768976,0.001146707843268429,14,3.3919475078582764
7,0.8945054945054945,1.5798308486800476e-05,0.9058148326591813,8.205000773123206e-06,14,3.415236234664917
8,0.8241758241758241,0.00028870384974594377,0.7561198687200933,0.0017542362991940848,14,3.1530895233154297
9,0.5296703296703297,0.051416598137870716,0.5944735262702447,0.02495682564245106,14,3.330446481704712
10,0.9120879120879121,5.502099746344892e-06,0.8788040087007234,3.506487731195898e-05,14,3.5688881874084473
11,0.9692307692307693,1.1465229425475094e-08,0.9744869987260475,3.7687595617685815e-09,14,3.254958152770996
12,0.9824175824175824,4.1071830416421485e-10,0.9846953545509413,1.7953357982646286e-10,14,3.414611577987671
13,0.9120879120879121,5.502099746344892e-06,0.9007619139769878,1.110111863028003e-05,14,3.847606897354126
14,0.956043956043956,9.469782144566517e-08,0.9556741251753544,9.949976456393859e-08,14,3.657538890838623
15,0.9120879120879121,5.502099746344892e-06,0.9389413257186499,6.553330528076757e-07,14,3.5870420932769775
16,0.8681318681318682,5.6798189086915085e-05,0.9793850934150934,1.0600279140649627e-09,14,3.950221061706543
17,0.9912087912087912,6.540154944134379e-12,0.9879575159506762,4.2909631370372895e-11,14,3.723813533782959
18,0.9604395604395607,5.08105389232908e-08,0.9563513818232525,9.085367262832506e-08,14,2.929788827896118
19,0.9340659340659341,1.0279787693084372e-06,0.8236877402508007,0.0002932165626601572,14,2.5255038738250732
