query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.9252747252747253,2.136570349610813e-06,0.8908753478719589,1.919741264854718e-05,14,3.416595220565796
1,0.8725274725274725,4.680621207250763e-05,0.910463937497003,6.118700824168327e-06,14,3.570531129837036
2,0.9252747252747253,2.136570349610813e-06,0.95578686647884,9.801503668054896e-08,14,3.5114879608154297
3,0.8197802197802198,0.00033143695693539936,0.9256772092882739,2.0702840606173334e-06,14,3.0354716777801514
4,0.9516483516483516,1.6616136985679422e-07,0.9619749841714653,4.020263797589037e-08,14,2.8862578868865967
5,0.9736263736263736,4.5902787925115095e-09,0.9783056842741111,1.4364544941523512e-09,14,3.4380180835723877
6,0.9076923076923077,7.301703996852342e-06,0.9102586671252934,6.200524025944555e-06,14,3.3919477462768555
7,0.9692307692307693,1.1465229425475094e-08,0.9860702630452014,1.0236475737654528e-10,14,3.415236711502075
8,0.9428571428571428,4.440992850960903e-07,0.974095490559381,4.12584871401701e-09,14,3.1530892848968506
9,0.832967032967033,0.00021655091041647006,0.7526532310413884,0.0018936601808585793,14,3.330446720123291
10,0.8373626373626375,0.00018639737783200406,0.9359912775815002,8.641686271421187e-07,14,3.5688893795013428
11,0.9604395604395607,5.08105389232908e-08,0.9877766020302765,4.6907344306156096e-11,14,3.254958391189575
12,0.6879120879120879,0.0065400424918419155,0.7747329053547757,0.0011383315929871832,14,3.414611577987671
13,0.7802197802197802,0.0009944938002309496,0.7848290129349283,0.000885232232051188,14,3.847607135772705
14,0.8945054945054945,1.5798308486800476e-05,0.9312214231569944,1.3162101623652908e-06,14,3.657538890838623
15,0.9384615384615385,6.861201481766676e-07,0.9690037334423687,1.1976374297738519e-08,14,3.5870420932769775
16,0.9384615384615385,6.861201481766676e-07,0.9712951748522302,7.592000407934667e-09,14,3.950221300125122
17,0.9956043956043955,1.0315953358848784e-13,0.9879884424532512,4.225549374376614e-11,14,3.7238128185272217
18,0.8021978021978022,0.0005563056127922433,0.8677871553936469,5.7649965373731925e-05,14,2.929788827896118
19,0.8813186813186813,3.109511008397837e-05,0.9537542444307278,1.277881118463618e-07,14,2.5255041122436523
