query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8933333333333332,8.226806453662279e-10,0.8749279384686547,5.036080625639361e-09,26,3.395210027694702
1,0.9377777777777777,1.6141453886005833e-12,0.9295294349405849,6.885974319068965e-12,26,3.526254653930664
2,0.9145299145299144,6.447864488861563e-11,0.9400655166683946,1.042074499668768e-12,26,3.433366298675537
3,0.9008547008547008,3.5604674155752353e-10,0.8844445050458146,2.0501600798606207e-09,26,2.9977269172668457
4,0.7832478632478632,2.236249376904914e-06,0.8737902418615668,5.57997175840612e-09,26,2.8241868019104004
5,0.7087179487179487,5.073955019015129e-05,0.7972966561456899,1.0822546902444105e-06,26,3.3419830799102783
6,0.8338461538461538,1.2180053756324018e-07,0.8828958032757341,2.385475187068766e-09,26,3.3206419944763184
7,0.9282051282051282,8.55028942884487e-12,0.9245551741853867,1.5209007568352675e-11,26,3.3390419483184814
8,0.8256410256410256,2.076515704819606e-07,0.8460438481087259,5.214026092840619e-08,26,3.0573067665100098
9,0.9124786324786324,8.478458746369484e-11,0.9407719685245833,9.072020679856354e-13,26,3.276857614517212
10,0.8632478632478632,1.3806537550597868e-08,0.8860887007463316,1.7414712144410998e-09,26,3.480879306793213
11,0.9199999999999999,3.00078111557848e-11,0.9384338131736376,1.4262307577263244e-12,26,3.1188013553619385
12,0.8618803418803418,1.5443161369804112e-08,0.9937343000095016,2.3413860159506662e-24,26,3.332587242126465
13,0.7572649572649572,7.516300417397862e-06,0.8631454030088448,1.3923484699443123e-08,26,3.8104255199432373
14,0.8010256410256409,8.84222653285539e-07,0.8366451644889319,1.0086737055808595e-07,26,3.6306982040405273
15,0.8782905982905982,3.6973412040271875e-09,0.8919604488750033,9.52150726155881e-10,26,3.5601232051849365
16,0.937094017094017,1.8337929894349836e-12,0.9050297712034944,2.1721991488905164e-10,26,3.9201152324676514
17,0.9548717948717947,3.737319641396685e-14,0.950669063952407,1.0645247871394915e-13,26,3.5192713737487793
18,0.87008547008547,7.740401604277592e-09,0.9031096016146061,2.734021709933466e-10,26,2.898158073425293
19,0.818119658119658,3.3073011954803196e-07,0.8354984486339004,1.0901505891829658e-07,26,2.508936643600464
