query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8126495726495726,4.5793164181395837e-07,0.823124239835531,2.4323211527820976e-07,26,3.395209312438965
1,0.9302564102564103,6.103471747290823e-12,0.9527096046051741,6.480285339857168e-14,26,3.526254177093506
2,0.6635897435897435,0.00021935918123493003,0.7843835579055464,2.1130124046536604e-06,26,3.4333653450012207
3,0.7844076025055304,2.110470393545071e-06,0.7943727423124427,1.2644470711660901e-06,26,2.997725486755371
4,0.738119658119658,1.676208180412053e-05,0.7352764735622166,1.8773258393679766e-05,26,2.8241868019104004
5,0.8755555555555555,4.757049216822535e-09,0.8873854192356015,1.5284673620591599e-09,26,3.3419837951660156
6,0.8844444444444444,2.0501723181356414e-09,0.8504136767570634,3.779374496146213e-08,26,3.3206424713134766
7,0.5924786324786324,0.0014268540325279757,0.704787806781694,5.8249078321580074e-05,26,3.3390414714813232
8,0.8140170940170939,4.225702327012995e-07,0.8267220607014143,1.938647962930268e-07,26,3.057307004928589
9,0.8502564102564102,3.824067197745775e-08,0.8739651933923227,5.4930140939031e-09,26,3.276857852935791
10,0.7839316239316239,2.1613043297814814e-06,0.7931121356660505,1.351149004266777e-06,26,3.480879306793213
11,0.8338461538461538,1.2180053756324018e-07,0.8238338936653966,2.326818780465907e-07,26,3.1188013553619385
12,0.894017094017094,7.643576572036186e-10,0.9901826131509794,5.034197533747027e-22,26,3.332587957382202
13,0.7429059829059829,1.3805977951239298e-05,0.805243524954247,6.999351909753158e-07,26,3.810425043106079
14,0.831111111111111,1.4596158679968148e-07,0.8439578711999826,6.058747371455246e-08,26,3.6306982040405273
15,0.7729914529914529,3.6768395963452965e-06,0.8751931526495939,4.916408933085769e-09,26,3.5601232051849365
16,0.9206837606837606,2.7168222882982084e-11,0.9222482058178226,2.1568083157280284e-11,26,3.9201157093048096
17,0.9261538461538461,1.1861084080501641e-11,0.950528305459412,1.1007477354074968e-13,26,3.5192716121673584
18,0.8878632478632477,1.4561416065530853e-09,0.9183904615646541,3.778924666962845e-11,26,2.898160219192505
19,0.9295726495726495,6.837019677124319e-12,0.9346835081458288,2.8435086802089424e-12,26,2.508937120437622
