query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.8256410256410256,2.076515704819606e-07,0.7329989730965047,2.053614812803065e-05,26,3.395210027694702
1,0.846153846153846,5.172590461681601e-08,0.8886409766403517,1.3450380980854087e-09,26,3.526254653930664
2,0.8735042735042735,5.724798026906526e-09,0.9374297252628365,1.7227587799572315e-12,26,3.433366298675537
3,0.8739955675693705,5.47804267546148e-09,0.8722356095584003,6.4092669444427885e-09,26,2.9977269172668457
4,0.8112820512820512,4.959326033087666e-07,0.8255063550763104,2.0942952924616607e-07,26,2.8241868019104004
5,0.8276923076923076,1.8219928199744738e-07,0.9137323042877358,7.177913134946248e-11,26,3.3419830799102783
6,0.9063247863247862,1.8549097371613199e-10,0.9296797718140142,6.7170331802347724e-12,26,3.32064151763916
7,0.9254700854700854,1.3200783560324819e-11,0.9439831860825302,4.725619539949753e-13,26,3.3390421867370605
8,0.9405128205128205,9.547079246690097e-13,0.9146558596778261,6.338975554720644e-11,26,3.0573067665100098
9,0.881025641025641,2.8562822847651483e-09,0.8710061069811065,7.142503625635718e-09,26,3.276857614517212
10,0.8652991452991453,1.164456833381706e-08,0.9365562900324578,2.0253066301553346e-12,26,3.480879306793213
11,0.8194871794871793,3.0437650259847e-07,0.8895772774756245,1.2215162183710111e-09,26,3.1188013553619385
12,0.8837606837606837,2.1925524634232287e-09,0.9937661027551068,2.2030474289451132e-24,26,3.332587242126465
13,0.9145299145299144,6.447864488861563e-11,0.9029825312354398,2.775491567502153e-10,26,3.8104255199432373
14,0.9083760683760682,1.4376228855456412e-10,0.9284700126852503,8.190684937046e-12,26,3.6306982040405273
15,0.9357264957264957,2.356839940974678e-12,0.9488574305740184,1.6256639266483655e-13,26,3.5601232051849365
16,0.8769230769230769,4.196974127521972e-09,0.8965836948593153,5.773802473967221e-10,26,3.9201152324676514
17,0.9562393162393161,2.6017592522032958e-14,0.96092668204728,6.844556459838873e-15,26,3.5192713737487793
18,0.9008547008547008,3.5604674155752353e-10,0.9498647385180122,1.2871538005215227e-13,26,2.89815616607666
19,0.8796581196581197,3.2522417556825923e-09,0.9160006331354743,5.27623865909299e-11,26,2.5089364051818848
