query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.395357131958008,3.4393253326416016,0.04396820068359375
1,160,3.5263895988464355,3.572160005569458,0.04577040672302246
2,160,3.4335381984710693,3.5002036094665527,0.0666654109954834
3,160,2.997882604598999,3.0456113815307617,0.047728776931762695
4,160,2.8241982460021973,2.865690231323242,0.04149198532104492
5,160,3.3421545028686523,3.3998990058898926,0.057744503021240234
6,160,3.3204238414764404,3.3740336894989014,0.05360984802246094
7,160,3.339052438735962,3.398928642272949,0.059876203536987305
8,160,3.0572872161865234,3.108048439025879,0.05076122283935547
9,160,3.2768988609313965,3.329380989074707,0.05248212814331055
10,160,3.480990409851074,3.5390071868896484,0.05801677703857422
11,160,3.1189472675323486,3.204340934753418,0.08539366722106934
12,160,3.3324739933013916,3.411264419555664,0.07879042625427246
13,160,3.8102564811706543,3.8605921268463135,0.05033564567565918
14,160,3.630894422531128,3.669074058532715,0.038179636001586914
15,160,3.5600240230560303,3.597003698348999,0.03697967529296875
16,160,3.9200146198272705,3.955040693283081,0.03502607345581055
17,160,3.5194146633148193,3.8186697959899902,0.2992551326751709
18,160,2.898301124572754,2.9485278129577637,0.050226688385009766
19,160,2.5091614723205566,2.588942289352417,0.07978081703186035
