query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.04396820068359375,0.0002037668164120987,0.0009859013371169567,100,1
1,160,0.04577040672302246,0.0003335213696118444,0.0010921742068603635,100,1
2,160,0.0666654109954834,0.00030402661650441587,0.0010855639120563865,100,1
3,160,0.047728776931762695,0.00031867504003457725,0.001013435423374176,100,1
4,160,0.04149198532104492,0.00016146182315424085,0.0008439221419394016,100,1
5,160,0.057744503021240234,0.00020791769202332944,0.0010919097112491727,100,1
6,160,0.05360984802246094,-7.942914817249402e-05,0.0011224691988900304,100,1
7,160,0.059876203536987305,0.0002891159092541784,0.0011627479689195752,100,1
8,160,0.05076122283935547,0.00012322426482569426,0.0009883017046377063,100,1
9,160,0.05248212814331055,0.00014431953604798764,0.0010582080576568842,100,1
10,160,0.05801677703857422,0.00024277687771245837,0.0009744217386469245,100,1
11,160,0.08539366722106934,0.00038241862785071135,0.001149080228060484,100,1
12,160,0.07879042625427246,0.0007697558612562716,0.003240697318688035,100,1
13,160,0.05033564567565918,0.00013320684956852347,0.000925042200833559,100,1
14,160,0.038179636001586914,0.0003076744033023715,0.000755901972297579,100,1
15,160,0.03697967529296875,3.274440678069368e-05,0.000846177339553833,100,1
16,160,0.03502607345581055,0.00014549493789672852,0.0009422600851394236,100,1
17,160,0.2992551326751709,0.0005594778340309858,0.0012090795207768679,100,1
18,160,0.050226688385009766,0.00012498616706579924,0.0008260264876298606,100,1
19,160,0.07978081703186035,0.00024075269175227731,0.0012002269504591823,100,1
