subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,2560,3.564307451248169,3.563436269760132,-0.0008711814880371094
0,1,2560,3.4599597454071045,3.4592745304107666,-0.0006852149963378906
1,0,2560,3.564307451248169,3.564307928085327,4.76837158203125e-07
1,1,2560,3.4599597454071045,3.458393096923828,-0.0015666484832763672
2,0,2560,3.564307451248169,3.564358949661255,5.14984130859375e-05
2,1,2560,3.4599597454071045,3.4589929580688477,-0.0009667873382568359
