query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,80,0.018755197525024414,0.00012224435340613127,0.0010507191764190793,100,1
1,80,0.020872831344604492,0.000286102294921875,0.0009087931248359382,100,1
2,80,0.023325681686401367,2.5846959033515304e-05,0.0012616378953680396,100,1
3,80,0.017365694046020508,0.0001586604048497975,0.0009564157808199525,100,1
4,80,0.01964545249938965,0.00014107703464105725,0.0012178138131275773,100,1
5,80,0.027810335159301758,0.0004951620358042419,0.0012405639281496406,100,1
6,80,0.02611064910888672,7.52377527533099e-05,0.0010090895229950547,100,1
7,80,0.028886795043945312,0.00022600173542741686,0.0012773014605045319,100,1
8,80,0.014272689819335938,0.0004661035491153598,0.0011609221110120416,100,1
9,80,0.02428150177001953,0.0001798915909603238,0.0010099677601829171,100,1
10,80,0.023890018463134766,-7.917881157482043e-05,0.001125147333368659,100,1
11,80,0.04034733772277832,0.00027172325644642115,0.0014171786606311798,100,1
12,80,0.02023625373840332,0.0004287672054488212,0.0009121934999711812,100,1
13,80,0.007904767990112305,-0.0005619311123155057,0.0015212306752800941,100,1
14,80,0.015457630157470703,0.00022982597874943167,0.0009720248053781688,100,1
15,80,0.014749288558959961,0.00016220092948060483,0.0018284773686900735,100,1
16,80,0.015345096588134766,9.244680404663086e-05,0.0010036565363407135,100,1
17,80,0.17565155029296875,0.0006016850238665938,0.0019653402268886566,100,1
18,80,0.01735544204711914,-1.3597011275123805e-05,0.0014579533599317074,100,1
19,80,0.03225255012512207,0.00038936137570999563,0.002125254599377513,100,1
