query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.412438154220581,3.441108226776123,0.028670072555541992
1,160,3.544938325881958,3.577601909637451,0.032663583755493164
2,160,3.4617059230804443,3.5177342891693115,0.05602836608886719
3,160,3.000493049621582,3.037247657775879,0.036754608154296875
4,160,2.837953805923462,2.871720790863037,0.033766984939575195
5,160,3.3483219146728516,3.396315574645996,0.04799365997314453
6,160,3.339423179626465,3.3822741508483887,0.04285097122192383
7,160,3.350587844848633,3.406022071838379,0.055434226989746094
8,160,3.0590453147888184,3.0974924564361572,0.03844714164733887
9,160,3.2809057235717773,3.3247580528259277,0.04385232925415039
10,160,3.5031800270080566,3.5516223907470703,0.04844236373901367
11,160,3.141050100326538,3.219681978225708,0.07863187789916992
12,160,3.3397011756896973,3.4067256450653076,0.06702446937561035
13,160,3.8051528930664062,3.8351731300354004,0.03002023696899414
14,160,3.638671636581421,3.6626229286193848,0.023951292037963867
15,160,3.561281204223633,3.5833678245544434,0.022086620330810547
16,160,3.921374797821045,3.9434866905212402,0.022111892700195312
17,160,3.5918846130371094,3.86906099319458,0.2771763801574707
18,160,2.9101104736328125,2.940613269805908,0.030502796173095703
19,160,2.50350022315979,2.5447847843170166,0.04128456115722656
