query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.010907411575317383,0.00011086463928222656,7.151484169298783e-05,3,1
1,40,0.009730815887451172,4.363059997558594e-05,0.00014139186532702297,3,1
2,40,0.007958173751831055,-1.6689300537109375e-06,0.00021818713867105544,3,1
3,40,0.013677358627319336,5.626678466796875e-05,0.00012512842658907175,3,1
4,40,0.008374214172363281,0.00017261505126953125,0.00021412735804915428,3,1
5,40,0.010180473327636719,0.00010506311809876934,0.00010434084106236696,3,1
6,40,0.004348039627075195,-4.665056985686533e-05,0.0001172441043308936,3,1
7,40,0.004786252975463867,0.00028324127197265625,0.00029925975832156837,3,1
8,40,0.004645109176635742,-1.748402951307071e-06,6.29850837867707e-05,3,1
9,40,0.0050046443939208984,-7.85986558184959e-05,0.00016777392011135817,3,1
10,40,0.006763458251953125,2.7179718017578125e-05,0.00015160291513893753,3,1
11,40,0.014993667602539062,-0.00016427040100097656,0.0002507823519408703,3,1
12,40,0.10031890869140625,0.00011118253314634785,3.001644836331252e-05,3,1
13,40,0.0061914920806884766,6.159146869322285e-05,0.00042761556687764823,3,1
14,40,0.010308504104614258,6.238619243958965e-05,0.0002982075384352356,3,1
15,40,0.007297992706298828,-3.4491222322685644e-05,5.27365154994186e-05,3,1
16,40,0.011311531066894531,0.00019884109497070312,0.00025022128829732537,3,1
17,40,0.007546663284301758,-0.00020893414330203086,5.07559125253465e-05,3,1
18,40,0.006966829299926758,2.686182597244624e-05,0.00022591432207264006,3,1
19,40,0.018468856811523438,5.634625631500967e-05,0.0002579246647655964,3,1
