query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.01023244857788086,6.802877032896504e-05,0.0009758349624462426,3,1
1,40,0.0128631591796875,0.0005018711090087891,0.00034034359850920737,3,1
2,40,0.012833118438720703,0.0001227855682373047,4.9967893573921174e-05,3,1
3,40,0.009674787521362305,0.00010315576946595684,0.00041520700324326754,3,1
4,40,0.012233257293701172,0.0005314350128173828,0.00044305119081400335,3,1
5,40,0.0196835994720459,0.0004216829838696867,0.0007091313018463552,3,1
6,40,0.017252683639526367,0.0005367596750147641,0.0003915567940566689,3,1
7,40,0.02075481414794922,8.996327960630879e-05,0.0008009875891730189,3,1
8,40,0.0070171356201171875,0.0009078184957616031,0.00030827350565232337,3,1
9,40,0.015888690948486328,-0.0005645751953125,0.000759463757276535,3,1
10,40,0.01461935043334961,-0.00011912981426576152,0.0006859077257104218,3,1
11,40,0.029886245727539062,0.0005751450662501156,0.001260228455066681,3,1
12,40,0.01313328742980957,0.0004319349827710539,0.00034378241980448365,3,1
13,40,0.0051686763763427734,-0.0014290809631347656,0.001745907124131918,3,1
14,40,0.009645223617553711,0.0004868507385253906,8.727683598408476e-05,3,1
15,40,0.008056879043579102,-0.0001800854952307418,0.0014789266278967261,3,1
16,40,0.009186029434204102,-0.0006383259897120297,0.0005810593720525503,3,1
17,40,0.16232991218566895,0.0010159810772165656,0.0016396654536947608,3,1
18,40,0.009638547897338867,0.0002833207545336336,0.00012137503654230386,3,1
19,40,0.019136667251586914,0.00045124688767828047,0.0002347764966543764,3,1
