query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.4147043228149414,3.4249367713928223,0.01023244857788086
1,40,3.568877935409546,3.5817410945892334,0.0128631591796875
2,40,3.511955738067627,3.5247888565063477,0.012833118438720703
3,40,3.0372281074523926,3.046902894973755,0.009674787521362305
4,40,2.8882806301116943,2.9005138874053955,0.012233257293701172
5,40,3.440666913986206,3.460350513458252,0.0196835994720459
6,40,3.3941152095794678,3.411367893218994,0.017252683639526367
7,40,3.4171431064605713,3.4378979206085205,0.02075481414794922
8,40,3.1549723148345947,3.161989450454712,0.0070171356201171875
9,40,3.332538604736328,3.3484272956848145,0.015888690948486328
10,40,3.5723345279693604,3.58695387840271,0.01461935043334961
11,40,3.254577875137329,3.284464120864868,0.029886245727539062
12,40,3.4165842533111572,3.429717540740967,0.01313328742980957
13,40,3.8514137268066406,3.8565824031829834,0.0051686763763427734
14,40,3.6567513942718506,3.6663966178894043,0.009645223617553711
15,40,3.5882763862609863,3.5963332653045654,0.008056879043579102
16,40,3.9512031078338623,3.9603891372680664,0.009186029434204102
17,40,3.7247207164764404,3.8870506286621094,0.16232991218566895
18,40,2.9307401180267334,2.9403786659240723,0.009638547897338867
19,40,2.5270211696624756,2.5461578369140625,0.019136667251586914
