subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,320,3.7281293869018555,3.727400779724121,-0.000728607177734375
0,1,320,3.4766921997070312,3.47506046295166,-0.0016317367553710938
0,2,320,3.361175775527954,3.359015941619873,-0.0021598339080810547
0,3,320,2.728266477584839,2.7284741401672363,0.00020766258239746094
1,0,320,3.7281293869018555,3.7275466918945312,-0.0005826950073242188
1,1,320,3.4766921997070312,3.4760587215423584,-0.0006334781646728516
1,2,320,3.361175775527954,3.362312078475952,0.0011363029479980469
1,3,320,2.728266477584839,2.729555368423462,0.0012888908386230469
2,0,320,3.7281293869018555,3.7275142669677734,-0.0006151199340820312
2,1,320,3.4766921997070312,3.478815793991089,0.002123594284057617
2,2,320,3.361175775527954,3.3612678050994873,9.202957153320312e-05
2,3,320,2.728266477584839,2.7302539348602295,0.001987457275390625
