query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,-0.16363636363636364,0.6514773427962428,0.03272731167415882,0.9284856359099175,10,3.357654333114624
1,0.38181818181818183,0.2762553333854362,0.24250419943223284,0.4996332076653605,10,3.4585511684417725
2,0.1515151515151515,0.6760651759978539,0.07463640865839197,0.8376393151262078,10,3.351853609085083
3,0.18787878787878787,0.6032176100292089,0.2543445702060832,0.47823850863943196,10,2.920982599258423
4,0.7454545454545454,0.013330146315440054,0.6365130521216642,0.047842896152013696,10,2.782388687133789
5,0.6484848484848483,0.04254012768448949,0.7723092272522886,0.008840781836761874,10,3.215150833129883
6,0.5515151515151515,0.09840117666963498,0.5918028718108769,0.07149753964906388,10,3.2355990409851074
7,0.34545454545454546,0.3282265114713672,0.23599663524484285,0.5115611414456678,10,3.2370431423187256
8,0.4424242424242424,0.20042268671194213,0.573288924127893,0.08317643166799774,10,2.990382432937622
9,0.28484848484848485,0.4250381548921454,0.54399192404945,0.10404520881443004,10,3.183187246322632
10,0.23636363636363633,0.5108853175152003,0.3894220799514659,0.2659934845154992,10,3.385686159133911
11,0.8181818181818182,0.003814920082550713,0.8587532193331334,0.001463238886605728,10,3.013166666030884
12,0.5757575757575757,0.08155281477260244,0.5196951564324247,0.12365010165464231,10,3.2617621421813965
13,0.7454545454545454,0.013330146315440054,0.7846483859489399,0.007189422088019829,10,3.7604427337646484
14,0.5030303030303029,0.13833369839449194,0.7494549180343584,0.01257800401682023,10,3.5589160919189453
15,0.006060606060606061,0.9867429111949892,0.04636862814908299,0.898786427227996,10,3.517090082168579
16,0.18787878787878787,0.6032176100292089,0.14448620484146418,0.6904524163256703,10,3.85158109664917
17,0.34545454545454546,0.3282265114713672,0.2748358801143254,0.4421871878961511,10,3.45725679397583
18,0.12727272727272726,0.7260570147627894,0.3726615646791389,0.2888931109203835,10,2.8304808139801025
19,0.35757575757575755,0.31037609170568026,0.4478095138134596,0.19434876660701225,10,2.4193503856658936
