query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,0.942857142857143,0.004804664723032055,0.999639491275689,1.94926383420733e-07,6,3.357654333114624
1,1.0,0.0,0.9708414280785126,0.0012629378404683538,6,3.4585511684417725
2,0.942857142857143,0.004804664723032055,0.8781708607516814,0.021359394052223802,6,3.351853609085083
3,0.8285714285714287,0.04156268221574335,0.9141688878373588,0.010734311687209987,6,2.920982599258423
4,0.942857142857143,0.004804664723032055,0.8007764707877203,0.05558142949696185,6,2.782388687133789
5,0.6571428571428573,0.1561749271137024,0.91408586982756,0.01075478033391606,6,3.215151309967041
6,0.4285714285714286,0.3965014577259473,0.8920128472365219,0.016862206491457053,6,3.2355995178222656
7,0.6,0.208,0.9098645005732181,0.011820463587481001,6,3.2370429039001465
8,0.2571428571428572,0.6227871720116619,0.7723204794851848,0.07185572469175043,6,2.990381956100464
9,0.6,0.208,0.9686313702079384,0.0014605531788672564,6,3.183187246322632
10,0.942857142857143,0.004804664723032055,0.9973628171124043,1.0422929921745721e-05,6,3.3856873512268066
11,0.6,0.208,0.9102838743078151,0.0117124130191777,6,3.013166666030884
12,0.7714285714285715,0.07239650145772594,0.7627178525570937,0.077774399521512,6,3.2617621421813965
13,0.3142857142857143,0.5440932944606415,0.29945203207724114,0.564248111253277,6,3.7604427337646484
14,0.5428571428571429,0.26570262390670546,0.7037235576671627,0.11866606232374949,6,3.5589170455932617
15,0.3142857142857143,0.5440932944606415,0.28017402058176805,0.5907354466693273,6,3.517090082168579
16,0.8857142857142858,0.01884548104956266,0.9157871045509886,0.01033910663871865,6,3.85158109664917
17,-0.028571428571428574,0.9571545189504373,-0.016342432747318916,0.9754885332075179,6,3.45725679397583
18,0.14285714285714288,0.7871720116618076,-0.1550264345294603,0.7693232385026416,6,2.8304808139801025
19,0.14285714285714288,0.7871720116618076,0.0470287728992179,0.9295088475485522,6,2.4193503856658936
