query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,-0.9999999999999999,nan,-1.0,1.0,2,3.357654333114624
1,0.9999999999999999,nan,1.0,1.0,2,3.4585511684417725
2,0.9999999999999999,nan,1.0,1.0,2,3.351853609085083
3,0.9999999999999999,nan,1.0,1.0,2,2.920982599258423
4,0.9999999999999999,nan,1.0,1.0,2,2.782388687133789
5,0.9999999999999999,nan,1.0,1.0,2,3.215151309967041
6,0.9999999999999999,nan,1.0,1.0,2,3.2355992794036865
7,0.9999999999999999,nan,1.0,1.0,2,3.237041473388672
8,0.9999999999999999,nan,1.0,1.0,2,2.990382671356201
9,-0.9999999999999999,nan,-1.0,1.0,2,3.183187246322632
10,0.9999999999999999,nan,1.0,1.0,2,3.3856863975524902
11,0.9999999999999999,nan,1.0,1.0,2,3.013166666030884
12,-0.9999999999999999,nan,-1.0,1.0,2,3.2617621421813965
13,0.9999999999999999,nan,1.0,1.0,2,3.7604427337646484
14,0.9999999999999999,nan,1.0,1.0,2,3.5589170455932617
15,-0.9999999999999999,nan,-1.0,1.0,2,3.517090082168579
16,0.9999999999999999,nan,1.0,1.0,2,3.85158109664917
17,-0.9999999999999999,nan,-1.0,1.0,2,3.45725679397583
18,0.9999999999999999,nan,1.0,1.0,2,2.8304808139801025
19,-0.9999999999999999,nan,-1.0,1.0,2,2.4193506240844727
