query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.1259796619415283,3.125988245010376,8.58306884765625e-06
1,160,3.3111376762390137,3.3100106716156006,-0.001127004623413086
2,160,3.180311441421509,3.18015456199646,-0.00015687942504882812
3,160,2.6619343757629395,2.665600538253784,0.0036661624908447266
4,160,2.552051305770874,2.552125930786133,7.462501525878906e-05
5,160,3.0823540687561035,3.083510160446167,0.0011560916900634766
6,160,2.9665775299072266,2.968287706375122,0.0017101764678955078
7,160,2.969621181488037,2.970690965652466,0.001069784164428711
8,160,2.7455496788024902,2.746394395828247,0.0008447170257568359
9,160,3.012997627258301,3.012491464614868,-0.0005061626434326172
10,160,3.1667139530181885,3.169128656387329,0.002414703369140625
11,160,2.8124053478240967,2.8098230361938477,-0.0025823116302490234
12,160,2.941852569580078,2.940422534942627,-0.0014300346374511719
13,160,3.601318597793579,3.597682237625122,-0.0036363601684570312
14,160,3.462207078933716,3.4620964527130127,-0.000110626220703125
15,160,3.329441547393799,3.328753709793091,-0.0006878376007080078
16,160,3.710137128829956,3.710038661956787,-9.846687316894531e-05
17,160,3.294914484024048,3.2893412113189697,-0.005573272705078125
18,160,2.6119680404663086,2.611724376678467,-0.00024366378784179688
19,160,2.2980871200561523,2.299616813659668,0.001529693603515625
