query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.4124209880828857,3.440974235534668,0.028553247451782227
1,160,3.5449509620666504,3.5775606632232666,0.03260970115661621
2,160,3.4617116451263428,3.517672061920166,0.05596041679382324
3,160,3.000497579574585,3.0371267795562744,0.03662919998168945
4,160,2.8379697799682617,2.871392011642456,0.033422231674194336
5,160,3.348325729370117,3.3966224193573,0.04829668998718262
6,160,3.3394453525543213,3.382633924484253,0.04318857192993164
7,160,3.3506078720092773,3.405686616897583,0.055078744888305664
8,160,3.0590333938598633,3.0973241329193115,0.03829073905944824
9,160,3.280891180038452,3.324814796447754,0.04392361640930176
10,160,3.503192186355591,3.551454782485962,0.048262596130371094
11,160,3.141066789627075,3.2193987369537354,0.07833194732666016
12,160,3.339725971221924,3.406527280807495,0.06680130958557129
13,160,3.805159091949463,3.836881160736084,0.031722068786621094
14,160,3.638681650161743,3.662698984146118,0.024017333984375
15,160,3.561300754547119,3.5833964347839355,0.022095680236816406
16,160,3.9213850498199463,3.9437873363494873,0.022402286529541016
17,160,3.5919106006622314,3.8689932823181152,0.2770826816558838
18,160,2.910109758377075,2.940166473388672,0.03005671501159668
19,160,2.503492832183838,2.544914484024048,0.04142165184020996
