query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.400447130203247,3.427651882171631,0.02720475196838379
1,160,3.5397021770477295,3.5681159496307373,0.028413772583007812
2,160,3.447260856628418,3.5013437271118164,0.05408287048339844
3,160,3.0132176876068115,3.0482780933380127,0.03506040573120117
4,160,2.8314590454101562,2.863156318664551,0.03169727325439453
5,160,3.369781970977783,3.4165499210357666,0.0467679500579834
6,160,3.3253746032714844,3.3670639991760254,0.041689395904541016
7,160,3.348255157470703,3.3966259956359863,0.0483708381652832
8,160,3.0786402225494385,3.1116342544555664,0.03299403190612793
9,160,3.2830848693847656,3.321565866470337,0.03848099708557129
10,160,3.493337631225586,3.538728952407837,0.04539132118225098
11,160,3.14947247505188,3.2055320739746094,0.05605959892272949
12,160,3.3460121154785156,3.4129366874694824,0.0669245719909668
13,160,3.831848382949829,3.8579227924346924,0.02607440948486328
14,160,3.6373701095581055,3.660794734954834,0.023424625396728516
15,160,3.559828758239746,3.5826852321624756,0.022856473922729492
16,160,3.923211097717285,3.946234703063965,0.023023605346679688
17,160,3.5711190700531006,3.8468196392059326,0.27570056915283203
18,160,2.9090681076049805,2.943849802017212,0.034781694412231445
19,160,2.5112648010253906,2.5602242946624756,0.04895949363708496
