query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,6400,0.15369439125061035,0.00045792261759440106,0.0012579230470686177,3,1
1,6400,0.1701343059539795,0.001148541768391927,0.0013557892633683218,3,1
2,6400,0.15293502807617188,-0.0013721783955891926,0.0018972291922471668,3,1
3,6400,0.1591663360595703,-0.0015304883321126301,0.0015227070701563353,3,1
4,6400,0.16051173210144043,-0.00074005126953125,0.002909477837142535,3,1
5,6400,0.14165866374969482,0.0036907593409220376,0.0011042365842851838,3,1
6,6400,0.1277141571044922,-0.0006668567657470703,0.0012425868343456338,3,1
7,6400,0.15594792366027832,0.0018719037373860676,0.0031817327086114174,3,1
8,6400,0.12444853782653809,0.0005100568135579427,0.0016493276607793292,3,1
9,6400,0.13054931163787842,0.002501368522644043,0.012172501372097154,3,1
10,6400,0.16042757034301758,0.0014541943868001301,0.0013397682172874886,3,1
11,6400,0.1966392993927002,-9.083747863769531e-05,0.0005449410642767031,3,1
12,6400,0.18372416496276855,0.0007927417755126953,0.004631054355967078,3,1
13,6400,0.18979811668395996,-0.002264738082885742,0.001915449300206644,3,1
14,6400,0.18341302871704102,-0.0014503002166748047,0.004105022876891398,3,1
15,6400,0.17133808135986328,-0.0011317729949951172,0.0016586700012660733,3,1
16,6400,0.14788222312927246,-0.0006610552469889323,0.002902813577098493,3,1
17,6400,0.16145801544189453,-0.0001575946807861328,0.0010082978786313146,3,1
18,6400,0.15436434745788574,0.0003795623779296875,0.0035230688450197745,3,1
19,6400,0.19971942901611328,-0.0038455327351888022,0.0008006632747867784,3,1
