query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.07318854331970215,0.00019200642418581992,5.1748549594776705e-05,3,1
1,640,0.10257267951965332,-0.0006382465362548828,0.00033792105386964977,3,1
2,640,0.12597966194152832,-0.0006537437438964844,0.000711049244273454,3,1
3,640,0.10711312294006348,-0.0006476243142969906,0.0011391224106773734,3,1
4,640,0.09581661224365234,-0.0005513827200047672,0.00045602527097798884,3,1
5,640,0.14953184127807617,-0.0005528132314793766,0.0007660678820684552,3,1
6,640,0.11593270301818848,-0.0005614757537841797,0.0004702821315731853,3,1
7,640,0.14386963844299316,-0.0003982385096605867,0.00037249812157824636,3,1
8,640,0.09537625312805176,-0.0006792545318603516,7.65735749155283e-05,3,1
9,640,0.1349802017211914,-0.0009116331930272281,0.00040966420783661306,3,1
10,640,0.13317060470581055,-0.00038695335388183594,0.0002691985573619604,3,1
11,640,0.1335289478302002,0.00026758512831293046,0.0007144130067899823,3,1
12,640,0.11673617362976074,-0.00047604241990484297,0.00024978897999972105,3,1
13,640,0.06679463386535645,0.0008622010354883969,0.0002514451916795224,3,1
14,640,0.08154797554016113,0.0003421306610107422,0.0006157474708743393,3,1
15,640,0.07088565826416016,-7.526079571107402e-05,0.0005305323284119368,3,1
16,640,0.07487297058105469,-6.874402606626973e-05,0.00036573244142346084,3,1
17,640,0.09672355651855469,0.00037384033203125,0.0006276396452449262,3,1
18,640,0.11001801490783691,-0.0009136199951171875,0.0007912814617156982,3,1
19,640,0.1393282413482666,-0.0007272561197169125,0.000270589895080775,3,1
