query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.134115695953369,3.1734650135040283,0.03934931755065918
1,160,3.3100295066833496,3.3553595542907715,0.045330047607421875
2,160,3.1827785968780518,3.2638092041015625,0.08103060722351074
3,160,2.6536240577697754,2.7011642456054688,0.04754018783569336
4,160,2.5510244369506836,2.607950448989868,0.05692601203918457
5,160,3.07771372795105,3.1326353549957275,0.054921627044677734
6,160,2.968695878982544,3.025855779647827,0.0571599006652832
7,160,2.9733409881591797,3.036634922027588,0.0632939338684082
8,160,2.744851589202881,2.789910078048706,0.045058488845825195
9,160,3.0172488689422607,3.0755653381347656,0.05831646919250488
10,160,3.150513172149658,3.2136857509613037,0.06317257881164551
11,160,2.7723710536956787,2.8569302558898926,0.08455920219421387
12,160,2.9066948890686035,3.007124185562134,0.10042929649353027
13,160,3.578577995300293,3.600092887878418,0.021514892578125
14,160,3.4641642570495605,3.4874820709228516,0.023317813873291016
15,160,3.3384950160980225,3.363762855529785,0.025267839431762695
16,160,3.711130380630493,3.734593152999878,0.023462772369384766
17,160,3.2647125720977783,3.3192172050476074,0.0545046329498291
18,160,2.604316234588623,2.6379101276397705,0.03359389305114746
19,160,2.3053269386291504,2.36026930809021,0.05494236946105957
