query,n_removed,baseline_loss,filtered_loss,loss_change
0,320,3.3925633430480957,3.4403676986694336,0.04780435562133789
1,320,3.5344114303588867,3.57560133934021,0.04118990898132324
2,320,3.4403817653656006,3.5061452388763428,0.06576347351074219
3,320,2.9953973293304443,3.0514049530029297,0.05600762367248535
4,320,2.836566686630249,2.8783016204833984,0.041734933853149414
5,320,3.332186222076416,3.396334409713745,0.0641481876373291
6,320,3.3162949085235596,3.375129461288452,0.05883455276489258
7,320,3.3423752784729004,3.406867265701294,0.06449198722839355
8,320,3.0636768341064453,3.1094744205474854,0.04579758644104004
9,320,3.272822141647339,3.331209182739258,0.058387041091918945
10,320,3.4882099628448486,3.551661968231201,0.06345200538635254
11,320,3.086958885192871,3.1710262298583984,0.08406734466552734
12,320,3.331578254699707,3.414700508117676,0.08312225341796875
13,320,3.815915107727051,3.8466975688934326,0.030782461166381836
14,320,3.6328208446502686,3.6723461151123047,0.03952527046203613
15,320,3.5651907920837402,3.6045942306518555,0.039403438568115234
16,320,3.9118757247924805,3.9475321769714355,0.03565645217895508
17,320,3.5143396854400635,3.569561719894409,0.0552220344543457
18,320,2.9091222286224365,2.958054542541504,0.04893231391906738
19,320,2.520726203918457,2.569417953491211,0.048691749572753906
