query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.04780435562133789,8.670091483509168e-05,0.0009738761000335217,100,1
1,320,0.04118990898132324,0.0002655816206242889,0.0010847183875739574,100,1
2,320,0.06576347351074219,0.00046599149936810136,0.0014911985490471125,100,1
3,320,0.05600762367248535,0.0002439355885144323,0.0011909455060958862,100,1
4,320,0.041734933853149414,3.471374657237902e-05,0.0011033432092517614,100,1
5,320,0.0641481876373291,0.00025509833358228207,0.0013500534696504474,100,1
6,320,0.05883455276489258,0.00021330118761397898,0.0012542495969682932,100,1
7,320,0.06449198722839355,0.00021690368885174394,0.0013116349000483751,100,1
8,320,0.04579758644104004,0.00020623207092285156,0.001165933907032013,100,1
9,320,0.058387041091918945,5.161762237548828e-05,0.001139340572990477,100,1
10,320,0.06345200538635254,0.00024715185281820595,0.0013480486813932657,100,1
11,320,0.08406734466552734,0.0003605628153309226,0.0011999033158645034,100,1
12,320,0.08312225341796875,0.00015295504999812692,0.0020087040029466152,100,1
13,320,0.030782461166381836,4.6110151743050665e-05,0.0010798964649438858,100,1
14,320,0.03952527046203613,6.299495726125315e-05,0.0009345916914753616,100,1
15,320,0.039403438568115234,0.00012635231541935354,0.0010407844092696905,100,1
16,320,0.03565645217895508,0.0003722620022017509,0.0010786806233227253,100,1
17,320,0.0552220344543457,0.0003571462584659457,0.000846576876938343,100,1
18,320,0.04893231391906738,0.0001819992030505091,0.0011728573590517044,100,1
19,320,0.048691749572753906,1.7502308764960617e-05,0.0011669456725940108,100,1
