query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,2.8937671184539795,2.9008078575134277,0.007040739059448242
1,40,2.964872360229492,2.9695589542388916,0.004686594009399414
2,40,2.866971254348755,2.8724591732025146,0.005487918853759766
3,40,2.915562629699707,2.9253711700439453,0.009808540344238281
4,40,3.428081750869751,3.437823534011841,0.009741783142089844
5,40,3.135974884033203,3.1383447647094727,0.0023698806762695312
6,40,3.707076072692871,3.7128758430480957,0.005799770355224609
7,40,3.759359836578369,3.761817693710327,0.002457857131958008
8,40,3.795321464538574,3.7993578910827637,0.004036426544189453
9,40,3.5441393852233887,3.551469087600708,0.007329702377319336
10,40,3.396273374557495,3.403714179992676,0.007440805435180664
11,40,2.7513837814331055,2.754055976867676,0.0026721954345703125
12,40,3.167086601257324,3.1949334144592285,0.027846813201904297
13,40,3.406944513320923,3.412346839904785,0.005402326583862305
14,40,3.425938606262207,3.4364278316497803,0.010489225387573242
15,40,3.172257661819458,3.1920323371887207,0.019774675369262695
16,40,3.4073164463043213,3.4096953868865967,0.0023789405822753906
17,40,3.5208139419555664,3.524364471435547,0.0035505294799804688
18,40,3.662959098815918,3.6716699600219727,0.008710861206054688
