query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.1158533096313477,3.129324197769165,0.013470888137817383
1,40,2.7070844173431396,2.705961227416992,-0.001123189926147461
2,40,2.567183256149292,2.578690528869629,0.011507272720336914
3,40,2.6530869007110596,2.653841257095337,0.0007543563842773438
4,40,2.6605262756347656,2.7096264362335205,0.04910016059875488
5,40,1.4887518882751465,1.5295355319976807,0.04078364372253418
6,40,3.7383081912994385,3.746004581451416,0.007696390151977539
7,40,3.344118595123291,3.3554041385650635,0.011285543441772461
8,40,2.138673782348633,2.148188591003418,0.009514808654785156
9,40,1.9385191202163696,1.9510467052459717,0.01252758502960205
10,40,2.2058792114257812,2.223327875137329,0.01744866371154785
11,40,3.1831252574920654,3.1965720653533936,0.013446807861328125
12,40,3.2253949642181396,3.228384494781494,0.002989530563354492
13,40,3.250439167022705,3.2563703060150146,0.00593113899230957
14,40,2.864725351333618,2.871734380722046,0.007009029388427734
15,40,3.1421549320220947,3.142897605895996,0.0007426738739013672
16,40,2.6027543544769287,2.6064016819000244,0.003647327423095703
17,40,3.1032960414886475,3.1173033714294434,0.014007329940795898
18,40,2.1350066661834717,2.181389093399048,0.04638242721557617
19,40,2.3101346492767334,2.3235580921173096,0.013423442840576172
