query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.0008885860443115234,-0.0013065338134765625,0.00607329560443759,3,2
1,40,0.0065724849700927734,0.003573815105482936,0.007888644933700562,3,2
2,40,-0.007374763488769531,-0.006459236145019531,0.0031558647751808167,3,3
3,40,0.001729726791381836,0.0030879180412739515,0.007719275075942278,3,2
4,40,0.007340908050537109,-0.0009947618236765265,0.0027571977116167545,3,1
5,40,0.013439416885375977,0.00468917703256011,0.0013409344246611,3,1
6,40,-0.0027208328247070312,0.0009293556213378906,0.007117484696209431,3,3
7,40,0.011015176773071289,0.0032537777442485094,0.006103822495788336,3,1
8,40,0.009453773498535156,0.0007854302530176938,0.010068396106362343,3,1
9,40,0.0274200439453125,0.024551430717110634,0.00838748924434185,3,2
10,40,0.005961179733276367,-0.009201844222843647,0.009436341002583504,3,1
11,40,0.009791851043701172,0.0003830591740552336,0.006767533253878355,3,1
12,40,0.009322643280029297,-0.00019439060997683555,0.006375993601977825,3,1
13,40,0.0070896148681640625,-0.0033975441474467516,0.003434854792430997,3,1
14,40,0.009344100952148438,-0.0008494853973388672,0.006350670009851456,3,1
15,40,-0.00028777122497558594,-0.0039141178131103516,0.003972044680267572,3,2
16,40,0.010072708129882812,-0.0011294683208689094,0.0029284555930644274,3,1
17,40,-0.00393223762512207,-0.0025033156853169203,0.005977093707770109,3,2
18,40,0.012576818466186523,0.002098004100844264,0.0021496082190424204,3,1
19,40,0.005352973937988281,-0.0054700374603271484,0.0016202903352677822,3,1
