query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.110668897628784,3.1115574836730957,0.0008885860443115234
1,40,2.6940314769744873,2.70060396194458,0.0065724849700927734
2,40,2.5865020751953125,2.579127311706543,-0.007374763488769531
3,40,2.6513164043426514,2.653046131134033,0.001729726791381836
4,40,2.6181750297546387,2.625515937805176,0.007340908050537109
5,40,1.4403645992279053,1.4538040161132812,0.013439416885375977
6,40,3.7480580806732178,3.7453372478485107,-0.0027208328247070312
7,40,3.359992265701294,3.3710074424743652,0.011015176773071289
8,40,2.1216306686401367,2.131084442138672,0.009453773498535156
9,40,1.919216275215149,1.9466363191604614,0.0274200439453125
10,40,2.2080557346343994,2.214016914367676,0.005961179733276367
11,40,3.1614062786102295,3.1711981296539307,0.009791851043701172
12,40,3.2111525535583496,3.220475196838379,0.009322643280029297
13,40,3.2417244911193848,3.248814105987549,0.0070896148681640625
14,40,2.8522281646728516,2.861572265625,0.009344100952148438
15,40,3.144325017929077,3.1440372467041016,-0.00028777122497558594
16,40,2.5980145931243896,2.6080873012542725,0.010072708129882812
17,40,3.0869204998016357,3.0829882621765137,-0.00393223762512207
18,40,2.0943262577056885,2.106903076171875,0.012576818466186523
19,40,2.2951672077178955,2.300520181655884,0.005352973937988281
