query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.0124359130859375,0.00029285748799641925,0.0003784012566485784,3,1
1,40,0.009479999542236328,0.00010895729064941406,0.00012514681833033259,3,1
2,40,0.025405168533325195,0.00010752677917480469,0.0003437016138523867,3,1
3,40,0.01185154914855957,0.0001541773478190104,4.5864654213995206e-05,3,1
4,40,0.008996009826660156,9.218851725260416e-06,0.00014725282958100462,3,1
5,40,0.015365123748779297,6.254514058430989e-05,0.00028656785887783544,3,1
6,40,0.008450984954833984,3.0358632405598957e-05,5.6010270409233166e-05,3,1
7,40,0.013056516647338867,0.00015703837076822916,0.00019648733605554083,3,1
8,40,0.008925437927246094,5.5631001790364586e-05,0.000107151668503051,3,1
9,40,0.00869297981262207,7.279713948567708e-05,0.00012407398455635378,3,1
10,40,0.014789581298828125,5.602836608886719e-05,0.00018907675645979925,3,1
11,40,0.033780813217163086,-0.00017746289571126303,0.0001665794173927209,3,1
12,40,0.042502641677856445,-6.59624735514323e-05,0.00011206417194315827,3,1
13,40,0.0067288875579833984,9.290377298990886e-05,0.00010636043165638908,3,1
14,40,0.0014536380767822266,-8.781750996907552e-05,9.393520563436009e-05,3,1
15,40,0.003082752227783203,-0.00011436144510904948,0.0001585485941184783,3,1
16,40,0.0028858184814453125,0.00018525123596191406,0.00032286233410628315,3,1
17,40,0.001318216323852539,5.1180521647135414e-05,0.0001325608014488485,3,1
18,40,0.005467653274536133,0.00013057390848795572,0.00016522688494004917,3,1
19,40,0.004395484924316406,0.0001881122589111328,0.0001714083674644923,3,1
