query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.041226863861083984,0.00039791822200641036,0.0010119681246578693,100,1
1,160,0.04352140426635742,0.00048235178110189736,0.001080977264791727,100,1
2,160,0.06789731979370117,0.0009125757496803999,0.0012658429332077503,100,1
3,160,0.0476531982421875,0.000655217154417187,0.0010274730157107115,100,1
4,160,0.04572415351867676,2.6748180971480906e-05,0.0009581423946656287,100,1
5,160,0.05874156951904297,0.0010052371071651578,0.0013791824458166957,100,1
6,160,0.05470919609069824,0.0002339530037716031,0.0011783057125285268,100,1
7,160,0.05939197540283203,0.0003938317240681499,0.0010763363679870963,100,1
8,160,0.05044674873352051,0.000294992933049798,0.0009477218263782561,100,1
9,160,0.05366396903991699,0.0006862616282887757,0.0010788579238578677,100,1
10,160,0.058164358139038086,0.0005143642192706466,0.001050674356520176,100,1
11,160,0.07876276969909668,-0.00018878937407862395,0.0011346385581418872,100,1
12,160,0.07883191108703613,0.00021996736177243292,0.0029898311477154493,100,1
13,160,0.06197953224182129,-6.84142141835764e-05,0.0009868098422884941,100,1
14,160,0.03792738914489746,0.001344547257758677,0.0011774493614211679,100,1
15,160,0.03671002388000488,0.00023445129045285285,0.0009331341134384274,100,1
16,160,0.03534388542175293,-0.0002769041166175157,0.0010559008223935962,100,1
17,160,0.28241634368896484,0.00029827357502654195,0.001977958483621478,100,1
18,160,0.05136585235595703,0.0003806781896855682,0.0009557705488987267,100,1
19,160,0.07262706756591797,0.0004905462265014648,0.0012662872904911637,100,1
