query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.400447130203247,3.441673994064331,0.041226863861083984
1,160,3.5397021770477295,3.583223581314087,0.04352140426635742
2,160,3.447260856628418,3.515158176422119,0.06789731979370117
3,160,3.0132176876068115,3.060870885848999,0.0476531982421875
4,160,2.831458806991577,2.877182960510254,0.04572415351867676
5,160,3.369781970977783,3.428523540496826,0.05874156951904297
6,160,3.3253746032714844,3.3800837993621826,0.05470919609069824
7,160,3.348254919052124,3.407646894454956,0.05939197540283203
8,160,3.0786402225494385,3.129086971282959,0.05044674873352051
9,160,3.2830848693847656,3.3367488384246826,0.05366396903991699
10,160,3.493337631225586,3.551501989364624,0.058164358139038086
11,160,3.1494736671447754,3.228236436843872,0.07876276969909668
12,160,3.3460121154785156,3.4248440265655518,0.07883191108703613
13,160,3.831848382949829,3.8938279151916504,0.06197953224182129
14,160,3.6373701095581055,3.675297498703003,0.03792738914489746
15,160,3.559828758239746,3.596538782119751,0.03671002388000488
16,160,3.923211097717285,3.958554983139038,0.03534388542175293
17,160,3.5711190700531006,3.8535354137420654,0.28241634368896484
18,160,2.9090678691864014,2.9604337215423584,0.05136585235595703
19,160,2.5112650394439697,2.5838921070098877,0.07262706756591797
