query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.08436346054077148,0.0005315144856770834,0.0007210029465415047,3,1
1,640,0.08411645889282227,-0.000268856684366862,0.0007085213058205359,3,1
