subset,query,n_removed,baseline_loss,filtered_loss,loss_change
0,0,40,2.8388171195983887,2.83864426612854,-0.0001728534698486328
0,1,40,2.848402738571167,2.848461151123047,5.841255187988281e-05
0,2,40,2.7361433506011963,2.7361667156219482,2.3365020751953125e-05
0,3,40,2.7982325553894043,2.7984519004821777,0.0002193450927734375
0,4,40,3.339129686355591,3.3392810821533203,0.0001513957977294922
1,0,40,2.8388171195983887,2.838956117630005,0.00013899803161621094
1,1,40,2.848402738571167,2.848447799682617,4.506111145019531e-05
1,2,40,2.7361433506011963,2.7360987663269043,-4.458427429199219e-05
1,3,40,2.7982325553894043,2.798311710357666,7.915496826171875e-05
1,4,40,3.339129686355591,3.339122772216797,-6.9141387939453125e-06
2,0,40,2.8388171195983887,2.8391337394714355,0.000316619873046875
2,1,40,2.848402738571167,2.8484537601470947,5.1021575927734375e-05
2,2,40,2.7361433506011963,2.7359938621520996,-0.0001494884490966797
2,3,40,2.7982325553894043,2.798354387283325,0.00012183189392089844
2,4,40,3.339129686355591,3.339398145675659,0.0002684593200683594
