query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.002739429473876953,-7.540702819824218e-05,0.0010040363874471863,100,1
1,40,0.0034284591674804688,-0.0002243804931640625,0.0012708710279892644,100,2
