query,n_removed,baseline_loss,filtered_loss,loss_change
0,1600,2.6033167839050293,2.6722846031188965,0.06896781921386719
1,1600,3.103635549545288,3.200369119644165,0.09673357009887695
2,1600,2.1191980838775635,2.2387988567352295,0.11960077285766602
3,1600,2.292445659637451,2.399041175842285,0.10659551620483398
