query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.00465846061706543,-9.38574448809959e-05,6.945077620912343e-05,3,1
1,40,0.002446413040161133,5.157788473297842e-05,5.4554806411033496e-05,3,1
