query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,2.8937671184539795,2.9049293994903564,0.011162281036376953
1,40,2.964872360229492,2.974508285522461,0.00963592529296875
2,40,2.866971254348755,2.875613212585449,0.008641958236694336
3,40,2.915562629699707,2.933786630630493,0.018224000930786133
4,40,3.428081750869751,3.441909074783325,0.013827323913574219
5,40,3.135974645614624,3.1467857360839844,0.010811090469360352
6,40,3.707076072692871,3.7171504497528076,0.010074377059936523
7,40,3.759359836578369,3.7660200595855713,0.0066602230072021484
8,40,3.7953217029571533,3.8025550842285156,0.007233381271362305
9,40,3.5441396236419678,3.5556399822235107,0.011500358581542969
10,40,3.396273374557495,3.4088642597198486,0.012590885162353516
11,40,2.7513837814331055,2.760169506072998,0.008785724639892578
12,40,3.1670846939086914,3.1980831623077393,0.03099846839904785
13,40,3.4069440364837646,3.414989709854126,0.008045673370361328
14,40,3.425938606262207,3.4394516944885254,0.01351308822631836
15,40,3.172257661819458,3.2079286575317383,0.03567099571228027
16,40,3.4073164463043213,3.414163827896118,0.006847381591796875
17,40,3.5208139419555664,3.530428647994995,0.009614706039428711
18,40,3.662959098815918,3.6727237701416016,0.009764671325683594
19,40,4.028083801269531,4.038249492645264,0.010165691375732422
