query,spearman_corr,spearman_p,pearson_corr,pearson_p,N,baseline_loss
0,1.0,0.0,0.999983694476542,0.003635491082552333,3,3.287900447845459
1,0.5,0.6666666666666666,0.9757105561796714,0.14060051493787307,3,3.4012038707733154
2,0.5,0.6666666666666666,0.33147420642780023,0.784908019295049,3,3.2621896266937256
3,0.5,0.6666666666666666,0.3684455565734299,0.7597801929831227,3,2.864854097366333
4,-0.5,0.6666666666666666,-0.6421162835787153,0.5561132549311661,3,2.73205304145813
5,1.0,0.0,0.9995845158025466,0.018352169599121393,3,3.1387906074523926
6,-0.5,0.6666666666666666,0.3408902932012398,0.778543057579925,3,3.1699957847595215
7,1.0,0.0,0.992193744727172,0.07959749829732239,3,3.2004265785217285
8,0.5,0.6666666666666666,0.5373271600023268,0.6388680917711735,3,2.9108574390411377
9,0.5,0.6666666666666666,0.3298602556214724,0.7859967355664776,3,3.1359798908233643
10,-0.5,0.6666666666666666,-0.26561842020499776,0.8288477482557776,3,3.3138842582702637
11,-0.5,0.6666666666666666,-0.6456195894533897,0.5531983770464823,3,2.9102327823638916
12,0.5,0.6666666666666666,0.7821652958698048,0.4282304709392911,3,3.1701207160949707
13,-0.5,0.6666666666666666,-0.15280644425639964,0.9023377854967843,3,3.746460437774658
14,0.5,0.6666666666666666,0.5729200377707027,0.6116211009178977,3,3.504093885421753
15,-0.5,0.6666666666666666,-0.5748640723217094,0.6101098482971324,3,3.455094575881958
16,-0.5,0.6666666666666666,-0.10582681317752976,0.932502167948297,3,3.8245842456817627
17,0.5,0.6666666666666666,0.5311018216954272,0.6435563250223456,3,3.430476427078247
18,1.0,0.0,0.8685697099600939,0.3300794045072324,3,2.78654146194458
19,1.0,0.0,0.9953456914200461,0.061445671759617196,3,2.3547914028167725
