query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,80,0.012401103973388672,0.00013685703743249178,0.0008625073824077845,100,1
1,80,0.01240849494934082,8.958101534517482e-05,0.0008997817058116198,100,1
2,80,0.019373178482055664,9.88817191682756e-05,0.0007651880150660872,100,1
3,80,-0.006223440170288086,-6.829738413216546e-05,0.001129212323576212,100,101
4,80,0.013808012008666992,9.996175504056737e-05,0.0006511739338748157,100,1
5,80,0.019684553146362305,0.00019905329099856317,0.0009156136075034738,100,1
6,80,0.02079629898071289,0.00016028642130549997,0.00088422343833372,100,1
7,80,0.024881839752197266,0.00011594533862080425,0.000994694186374545,100,1
8,80,0.01116633415222168,5.0215719966217875e-05,0.0008134818635880947,100,1
9,80,0.017576932907104492,0.00023368358961306512,0.0007372795371338725,100,1
10,80,0.01705002784729004,9.274244075641036e-05,0.0008487535524182022,100,1
11,80,0.020322799682617188,-3.370523336343467e-05,0.0010452027199789882,100,1
12,80,0.014890432357788086,0.0002585077309049666,0.0006765675498172641,100,1
13,80,0.015838623046875,7.83610375947319e-05,0.0008871959871612489,100,1
14,80,0.013458728790283203,0.00021816015942022204,0.0007663751021027565,100,1
15,80,0.014207124710083008,7.88021061453037e-05,0.0006938562146387994,100,1
16,80,0.012261390686035156,8.807897393126041e-05,0.0006824819720350206,100,1
17,80,0.16073274612426758,0.000478339206892997,0.001956077991053462,100,1
18,80,0.014612436294555664,9.965896606445312e-05,0.0010824274504557252,100,1
19,80,0.0223386287689209,8.831024388200603e-06,0.0009699354413896799,100,1
