query,n_removed,baseline_loss,filtered_loss,loss_change
0,200,3.1339359283447266,3.1518983840942383,0.01796245574951172
1,200,2.7015509605407715,2.726745128631592,0.025194168090820312
2,200,2.587773084640503,2.6071081161499023,0.019335031509399414
3,200,2.643956422805786,2.6812448501586914,0.03728842735290527
4,200,2.6947760581970215,2.781712293624878,0.08693623542785645
5,200,1.521912932395935,1.6828970909118652,0.16098415851593018
6,200,3.748164415359497,3.7773056030273438,0.02914118766784668
7,200,3.374769449234009,3.3958728313446045,0.021103382110595703
8,200,2.1571903228759766,2.180727005004883,0.02353668212890625
9,200,1.9840298891067505,2.027486801147461,0.04345691204071045
10,200,2.233611822128296,2.296921491622925,0.0633096694946289
11,200,3.1906490325927734,3.21509051322937,0.02444148063659668
12,200,3.210587978363037,3.2333598136901855,0.022771835327148438
13,200,3.244818925857544,3.274479627609253,0.029660701751708984
14,200,2.859053373336792,2.887647867202759,0.028594493865966797
15,200,3.1461358070373535,3.177144765853882,0.03100895881652832
16,200,2.6040420532226562,2.6311099529266357,0.027067899703979492
17,200,3.096262216567993,3.1250064373016357,0.028744220733642578
18,200,2.146991729736328,2.255364418029785,0.10837268829345703
19,200,2.316274881362915,2.3737387657165527,0.057463884353637695
