query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.009005546569824219,0.0018568038940429688,0.0034737884710681474,3,1
1,40,0.006445646286010742,0.0017536481221516926,0.0013568126788747004,3,1
2,40,0.007860422134399414,0.004356225331624349,0.004684336484167843,3,1
3,40,0.006966114044189453,-0.0006127357482910156,0.000873820160305617,3,1
4,40,0.006859779357910156,-5.666414896647135e-05,0.003370311820182472,3,1
5,40,0.009817838668823242,-0.0021590391794840493,0.0019756647495334447,3,1
6,40,0.0026624202728271484,-0.00024779637654622394,0.0005063205912184064,3,1
7,40,0.003190279006958008,0.0028618971506754556,0.0008230657696990014,3,2
8,40,0.004515409469604492,-0.004462242126464844,0.0011917485932004574,3,1
9,40,0.010669708251953125,0.0021947224934895835,0.002865360214227993,3,1
10,40,0.004555225372314453,3.62396240234375e-05,0.00013124136116053514,3,1
11,40,0.02857208251953125,0.0008992354075113932,0.0012196648253079338,3,1
12,40,0.09135174751281738,-0.0029753843943277993,0.0036892296060188267,3,1
13,40,0.004758119583129883,0.0011673768361409504,0.0011691662145881469,3,1
14,40,0.0036482810974121094,-0.0006614526112874349,0.0016307778583781322,3,1
15,40,0.006338834762573242,0.0016551017761230469,0.0037360917320452464,3,1
16,40,0.010329008102416992,0.0037794113159179688,0.0005264215818794842,3,1
17,40,0.014097452163696289,-0.0003508726755777995,0.0031565797852466815,3,1
18,40,0.006056785583496094,-0.003560940424601237,0.0024622790616770293,3,1
19,40,0.0348200798034668,-0.003463268280029297,0.0033418508157661026,3,1
