query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.18384742736816406,-0.002451658248901367,0.004815597445533056,3,1
1,40,0.1275172233581543,-0.020598729451497395,0.03213224091974676,3,1
