query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,640,0.03029632568359375,0.0005444685618082682,0.000843917791764855,3,1
1,640,0.0418245792388916,0.0005070368448893229,0.001711344601405077,3,1
2,640,0.03149294853210449,0.0010939439137776692,0.002351794271787435,3,1
3,640,0.033739566802978516,-8.249282836914062e-05,0.0006536858757027632,3,1
4,640,0.040280818939208984,-0.0017255147298177083,0.0016039615239733496,3,1
5,640,0.04286789894104004,0.0027124484380086264,0.0017455308477559526,3,1
6,640,0.054622650146484375,-0.0033141771952311196,0.004784506110445024,3,1
7,640,0.04157662391662598,0.002372185389200846,0.0027644834864520257,3,1
8,640,0.04108929634094238,-0.0005383491516113281,0.0012369203907484417,3,1
9,640,0.0453028678894043,0.0009177525838216146,0.0027746036852453644,3,1
10,640,0.04669380187988281,-0.0007352828979492188,0.0021097336207389493,3,1
11,640,0.046163082122802734,-0.0015325546264648438,0.0035178899360247115,3,1
12,640,0.025148868560791016,-0.001407305399576823,0.0007515974815527389,3,1
13,640,0.04201006889343262,-0.0016733805338541667,0.00157494082447252,3,1
14,640,0.0426630973815918,-0.0010197162628173828,0.001400036224074873,3,1
15,640,0.054645538330078125,0.0006692409515380859,0.00046106676643225863,3,1
16,640,0.033200740814208984,-0.0027573108673095703,0.0013984962392634662,3,1
17,640,0.050241947174072266,-1.811981201171875e-05,0.002239861266085989,3,1
18,640,0.04969429969787598,-0.0008786519368489584,0.0022214609409552774,3,1
19,640,0.0588831901550293,-0.0017247200012207031,0.0006101547888868073,3,1
