query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,160,0.001216888427734375,0.0007057404727675021,0.0020323984790593386,100,36
1,160,0.001188039779663086,0.0014512157067656517,0.00204639439471066,100,54
2,160,0.02456045150756836,0.0012524198973551393,0.0021119241137057543,100,1
3,160,0.0033516883850097656,-0.0003459668077994138,0.0019640508107841015,100,5
4,160,-0.006785869598388672,9.880065590550657e-06,0.002214916283264756,100,101
5,160,0.010935783386230469,0.00018692969752009958,0.0022112280130386353,100,1
6,160,-0.0047032833099365234,-0.0006030058721080422,0.002552859717980027,100,97
7,160,0.0005297660827636719,-0.0015459370333701372,0.0023558048997074366,100,17
8,160,-0.005934953689575195,-0.0002336668985662982,0.0019643029663711786,100,101
9,160,0.002635478973388672,4.389762762002647e-05,0.0021216024179011583,100,12
10,160,0.009196281433105469,0.0012648176634684205,0.0019026679219678044,100,1
11,160,-0.0009214878082275391,-0.000926835520658642,0.002058211248368025,100,50
12,160,-0.0016977787017822266,0.0014278769958764315,0.004616698250174522,100,92
13,160,0.00021648406982421875,-0.0002210474049206823,0.0018137674778699875,100,42
14,160,0.0010673999786376953,0.0002803945681080222,0.0015726634301245213,100,28
15,160,-0.0010781288146972656,-0.00011484861170174554,0.001449532457627356,100,77
16,160,0.0015592575073242188,0.0010459470795467496,0.0015259691281244159,100,35
17,160,0.0005850791931152344,0.0004636955272872001,0.0021532343234866858,100,41
18,160,0.0012791156768798828,-0.00017468452278990299,0.0019008589442819357,100,19
19,160,-0.010299921035766602,-0.0019510317360982299,0.0022281198762357235,100,101
