query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.4581098556518555,3.5251989364624023,0.06708908081054688
1,160,3.557887315750122,3.6112096309661865,0.05332231521606445
2,160,3.5358567237854004,3.622474193572998,0.08661746978759766
3,160,3.059312105178833,3.128917694091797,0.06960558891296387
4,160,2.8828623294830322,2.950317144393921,0.06745481491088867
5,160,3.4513909816741943,3.526439666748047,0.07504868507385254
6,160,3.3867697715759277,3.4453983306884766,0.05862855911254883
7,160,3.399177312850952,3.468039035797119,0.06886172294616699
8,160,3.1336076259613037,3.198378086090088,0.06477046012878418
9,160,3.345221996307373,3.410306453704834,0.06508445739746094
10,160,3.5678393840789795,3.6329314708709717,0.06509208679199219
11,160,3.184069871902466,3.27419376373291,0.09012389183044434
12,160,3.380073070526123,3.450998544692993,0.07092547416687012
13,160,3.855529308319092,3.92547869682312,0.06994938850402832
14,160,3.700070858001709,3.753948926925659,0.053878068923950195
15,160,3.5749030113220215,3.6388468742370605,0.06394386291503906
16,160,3.990009069442749,4.0390825271606445,0.04907345771789551
17,160,3.73500657081604,3.9653987884521484,0.2303922176361084
18,160,2.9417479038238525,2.996687650680542,0.05493974685668945
19,160,2.5419483184814453,2.6302261352539062,0.08827781677246094
