query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,320,0.02718973159790039,0.00019151449669152498,0.0009521422907710075,100,1
1,320,0.02607131004333496,0.000104608538094908,0.0010295495158061385,100,1
2,320,0.04403853416442871,0.0003650188446044922,0.0015242076478898525,100,1
3,320,0.02235102653503418,0.00012325048737693578,0.0011426381533965468,100,1
4,320,0.017377138137817383,0.00023596762912347913,0.001018639886751771,100,1
5,320,0.028485536575317383,0.00033170939423143864,0.001469694427214563,100,1
6,320,0.024903297424316406,-0.00026725053787230937,0.0010553609578896467,100,1
7,320,0.0219419002532959,-0.00024522781372070794,0.0012923822066846346,100,1
8,320,0.023946523666381836,0.00028954268782399595,0.001050451654009521,100,1
9,320,0.017770051956176758,0.00015755654021631926,0.001080976682715118,100,1
10,320,0.03079366683959961,0.00017368554836139083,0.0013257007813081145,100,1
11,320,0.08107590675354004,0.000333731179125607,0.001307954895310104,100,1
12,320,0.0570065975189209,0.000121009346912615,0.0017829799326136708,100,1
13,320,0.022028684616088867,0.00018327950965613127,0.0009871264919638634,100,1
14,320,0.016992807388305664,0.00015963077021297067,0.0009534424170851707,100,1
15,320,0.01811957359313965,0.0001782989565981552,0.0009945171186700463,100,1
16,320,0.016048669815063477,0.0002755141176749021,0.0011173677630722523,100,1
17,320,0.3163926601409912,0.00035223961458541453,0.001004900666885078,100,1
18,320,0.014823436737060547,1.5816687664482743e-05,0.0008676191209815443,100,1
19,320,0.017966032028198242,0.00010762929741758853,0.0012208307161927223,100,1
