query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.396301746368408,3.4357988834381104,0.03949713706970215
1,160,3.5301990509033203,3.5706968307495117,0.040497779846191406
2,160,3.4340696334838867,3.4954402446746826,0.0613706111907959
3,160,3.0028650760650635,3.0475656986236572,0.04470062255859375
4,160,2.8267531394958496,2.867318630218506,0.04056549072265625
5,160,3.352276086807251,3.403580904006958,0.05130481719970703
6,160,3.321108818054199,3.3703174591064453,0.049208641052246094
7,160,3.337289571762085,3.391188383102417,0.05389881134033203
8,160,3.0662026405334473,3.112046957015991,0.045844316482543945
9,160,3.275723695755005,3.323032855987549,0.047309160232543945
10,160,3.4811291694641113,3.532567262649536,0.051438093185424805
11,160,3.139309883117676,3.214545965194702,0.07523608207702637
12,160,3.341831684112549,3.4095401763916016,0.06770849227905273
13,160,3.8214147090911865,3.873934507369995,0.052519798278808594
14,160,3.6293232440948486,3.6631526947021484,0.033829450607299805
15,160,3.5565025806427,3.5908761024475098,0.03437352180480957
16,160,3.9227757453918457,3.9547765254974365,0.03200078010559082
17,160,3.562747001647949,3.8415040969848633,0.27875709533691406
18,160,2.895343065261841,2.941253423690796,0.04591035842895508
19,160,2.504431962966919,2.577885866165161,0.07345390319824219
