query,n_removed,baseline_loss,filtered_loss,loss_change
0,160,3.408195972442627,3.4355132579803467,0.027317285537719727
1,160,3.5317325592041016,3.5634539127349854,0.03172135353088379
2,160,3.457397699356079,3.516986608505249,0.05958890914916992
3,160,2.999640703201294,3.0429129600524902,0.04327225685119629
4,160,2.8416330814361572,2.874173402786255,0.032540321350097656
5,160,3.342959403991699,3.3917205333709717,0.04876112937927246
6,160,3.3341403007507324,3.378432512283325,0.04429221153259277
7,160,3.3450019359588623,3.396928548812866,0.051926612854003906
8,160,3.059769630432129,3.0992002487182617,0.03943061828613281
9,160,3.2791225910186768,3.3243534564971924,0.045230865478515625
10,160,3.5117743015289307,3.5597152709960938,0.047940969467163086
11,160,3.1464712619781494,3.218181610107422,0.07171034812927246
12,160,3.3350186347961426,3.409684658050537,0.07466602325439453
13,160,3.804027557373047,3.8345584869384766,0.030530929565429688
14,160,3.6375951766967773,3.6610488891601562,0.023453712463378906
15,160,3.5608484745025635,3.5825653076171875,0.021716833114624023
16,160,3.914043664932251,3.937325954437256,0.023282289505004883
17,160,3.6043941974639893,3.8716001510620117,0.26720595359802246
18,160,2.906977653503418,2.937272310256958,0.03029465675354004
19,160,2.5047268867492676,2.5372984409332275,0.03257155418395996
