query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,3.349135398864746,3.5087575912475586,0.1596221923828125
1,40,2.9423370361328125,3.127713680267334,0.18537664413452148
2,40,3.221674680709839,3.3696470260620117,0.14797234535217285
3,40,3.6855709552764893,3.8075780868530273,0.12200713157653809
4,40,3.5287530422210693,3.6355128288269043,0.10675978660583496
5,40,3.4500434398651123,3.570472478866577,0.12042903900146484
6,40,3.789536237716675,3.917856454849243,0.12832021713256836
7,40,3.4183971881866455,3.5332224369049072,0.11482524871826172
8,40,2.811736822128296,2.915591239929199,0.10385441780090332
9,40,2.3883020877838135,2.5167694091796875,0.12846732139587402
