query,n_removed,baseline_loss,filtered_loss,loss_change
0,40,2.9277665615081787,2.9345452785491943,0.006778717041015625
1,40,3.3451101779937744,3.355515480041504,0.010405302047729492
2,40,3.429630994796753,3.4406309127807617,0.010999917984008789
3,40,3.6038405895233154,3.611043691635132,0.007203102111816406
4,40,3.882185459136963,3.9113314151763916,0.02914595603942871

