query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,40,0.003556489944458008,3.790855407714844e-05,0.00021235762292675392,3,1
1,40,0.0010063648223876953,-2.2093454996744793e-05,0.0003419886880419008,3,1
2,40,0.006476402282714844,0.00011301040649414062,0.0003827351948393921,3,1
3,40,0.0022144317626953125,0.00013399124145507812,0.00018039119009804824,3,1
4,40,0.036113739013671875,-0.0002922217051188151,0.00047057717692295395,3,1
5,40,0.04502248764038086,-0.00035512447357177734,0.00025858525613700405,3,1
6,40,0.009735107421875,0.0006832281748453776,8.73983240346466e-05,3,1
7,40,0.0022401809692382812,-8.106231689453125e-06,0.0002004462286918958,3,1
8,40,0.002527952194213867,-0.00014289220174153647,6.291058723291371e-05,3,1
9,40,0.009993195533752441,0.00034419695536295575,7.845351035983668e-05,3,1
10,40,0.0015063285827636719,-0.0001537799835205078,9.715754559622407e-05,3,1
11,40,0.0023648738861083984,-1.7722447713216145e-05,0.00017467970047518235,3,1
12,40,0.0011970996856689453,-0.0004906654357910156,0.00048159024478715935,3,1
13,40,0.0020949840545654297,1.4781951904296875e-05,8.296452703677868e-05,3,1
14,40,0.002685070037841797,-5.95251719156901e-05,0.00024844272253042116,3,1
15,40,0.004523038864135742,-0.00017189979553222656,0.0003365669884765034,3,1
16,40,0.0005509853363037109,0.0001049041748046875,5.392056368300139e-05,3,1
17,40,0.0040378570556640625,2.3126602172851562e-05,0.0002532291530875911,3,1
18,40,0.03246593475341797,-0.00010538101196289062,0.00020036368864399258,3,1
19,40,0.006696939468383789,0.0001800060272216797,0.0002739956475571079,3,1
