query,n_removed,filter_change,random_mean,random_sd,random_n,rank
0,2560,0.1734302043914795,0.0028769175987690687,0.0064484188333153725,3,1
1,2560,0.22468280792236328,0.02741408348083496,0.04846314340829849,3,1
2,2560,0.25234484672546387,0.00019137065100949258,0.000646724714897573,3,1
3,2560,0.17710304260253906,-0.0005482037668116391,0.00022902463388163596,3,1
4,2560,0.18509531021118164,-0.0005797545309178531,0.0010083834640681744,3,1
5,2560,0.20524954795837402,-4.069010537932627e-05,0.0010836772853508592,3,1
6,2560,0.2179110050201416,-0.0009464423055760562,0.0016058298060670495,3,1
7,2560,0.22628021240234375,-0.0004103978571947664,0.0015196983003988862,3,1
8,2560,0.2161390781402588,-0.0001571973116369918,0.0015957558061927557,3,1
9,2560,0.25382494926452637,-0.0010635057697072625,0.0011206172639504075,3,1
10,2560,0.25232577323913574,-0.0018370946636423469,0.002406493527814746,3,1
11,2560,0.2823197841644287,0.00031272569322027266,0.0023408234119415283,3,1
12,2560,0.2637803554534912,-0.0011473497143015265,0.0008937832317315042,3,1
13,2560,0.10064816474914551,-0.0013270378112792969,0.0009572855778969824,3,1
14,2560,0.13461613655090332,-0.0002730687556322664,0.0005186086636967957,3,1
15,2560,0.19139409065246582,-0.0010728836059570312,0.0004501928051467985,3,1
16,2560,0.18024587631225586,-3.1948089599609375e-05,0.0018344999989494681,3,1
17,2560,0.18442821502685547,-0.0008931954507716,0.0009370236075483263,3,1
18,2560,0.20941781997680664,0.000484466552734375,0.000991415698081255,3,1
19,2560,0.2294609546661377,0.0009402434225194156,0.000545238668564707,3,1
